Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Open Contender,Group A,4,Single game,WS Crys,Fakes vs. Power,Fakes vs. Power,11,21,,,,,Jakub Kusztal,Mateusz Kusztal,Peter Neidlinger,Michael Nägel
Group Stage,Open Contender,Group B,4,Single game,Savvy Smashers,King's Choice,Savvy Smashers,21,18,,,,,Lucian Cimpian,Ciprian Bizdideanu,Jonty Park,Alex Capp
Group Stage,Open Contender,Group B,4,Single game,WS HUBERTUS ZG,[RS/RA] The Game,WS HUBERTUS ZG,21,7,,,,,Franek Ebert,Piotr Jordan,Olga Wachowiec,Robin Laclare
Group Stage,Open Contender,Group C,4,Single game,VASTA,Taipei Typhoon 🦊🎡,VASTA,21,17,,,,,Janek Dudzik,Max Łochowski,Stefan Weiner,Igor Jottrand
Group Stage,Open Contender,Group C,4,Single game,Droootttem do okkka,Fancy Falko and naughty Niclas,Droootttem do okkka,21,16,,,,,Sebi Mezzey,Marek Szymański,Falko Döbelt,Niclas Deuse
Group Stage,Open Contender,Group D,4,Single game,Ultra Instinct,RCD Aces of Dresda,RCD Aces of Dresda,18,21,,,,,Florian Dibold,Maher Saadeddin,Nico Bellmann,Madalin Popa
Group Stage,Open Contender,Group D,4,Single game,Gilmore/Pang,RS The Left Handed,Gilmore/Pang,21,15,,,,,Michael Pang,Patrik Gilmore,Krzysztof Kuzak,Mateusz Hofman
Group Stage,Open Contender,Group A,5,Single game,Future Sternschnuppen,Aerials,Future Sternschnuppen,21,12,,,,,Daniela Kadlec,Nelson Dziruni,Marko Barbir,Paul Weber
Group Stage,Open Contender,Group A,5,Single game,RCD Timi & Tommy,WS Crys,RCD Timi & Tommy,21,12,,,,,Benjamin Hübner,Fabian Huth,Jakub Kusztal,Mateusz Kusztal
Group Stage,Open Contender,Group B,5,Single game,get scared,Savvy Smashers,get scared,21,12,,,,,Yannick Robert,Matteo Molli,Lucian Cimpian,Ciprian Bizdideanu
Group Stage,Open Contender,Group B,5,Single game,King's Choice,WS HUBERTUS ZG,WS HUBERTUS ZG,17,21,,,,,Jonty Park,Alex Capp,Franek Ebert,Piotr Jordan
Group Stage,Open Contender,Group C,5,Single game,Better at 3v3,VASTA,Better at 3v3,21,17,,,,,Fabian Hagen,Jim Buhler,Janek Dudzik,Max Łochowski
Group Stage,Open Contender,Group C,5,Single game,Taipei Typhoon 🦊🎡,Droootttem do okkka,Droootttem do okkka,16,21,,,,,Stefan Weiner,Igor Jottrand,Sebi Mezzey,Marek Szymański
Group Stage,Open Contender,Group D,5,Single game,Asylum,Ultra Instinct,Asylum,21,16,,,,,Pol Loutsch,David Leidenfrost,Florian Dibold,Maher Saadeddin
Group Stage,Open Contender,Group D,5,Single game,RCD Aces of Dresda,Gilmore/Pang,RCD Aces of Dresda,21,13,,,,,Nico Bellmann,Madalin Popa,Michael Pang,Patrik Gilmore
Group Stage,Open Contender,Group A,6,Single game,Future Sternschnuppen,Fakes vs. Power,Fakes vs. Power,23,25,,,,,Daniela Kadlec,Nelson Dziruni,Peter Neidlinger,Michael Nägel
Group Stage,Open Contender,Group A,6,Single game,Aerials,WS Crys,Aerials,21,18,,,,,Marko Barbir,Paul Weber,Jakub Kusztal,Mateusz Kusztal
Group Stage,Open Contender,Group B,6,Single game,get scared,[RS/RA] The Game,get scared,21,4,,,,,Yannick Robert,Matteo Molli,Olga Wachowiec,Robin Laclare
Group Stage,Open Contender,Group B,6,Single game,Savvy Smashers,WS HUBERTUS ZG,WS HUBERTUS ZG,15,21,,,,,Lucian Cimpian,Ciprian Bizdideanu,Franek Ebert,Piotr Jordan
Group Stage,Open Contender,Group C,6,Single game,Better at 3v3,Fancy Falko and naughty Niclas,Better at 3v3,21,12,,,,,Fabian Hagen,Jim Buhler,Falko Döbelt,Niclas Deuse
Group Stage,Open Contender,Group C,6,Single game,VASTA,Droootttem do okkka,VASTA,22,20,,,,,Janek Dudzik,Max Łochowski,Sebi Mezzey,Marek Szymański
Group Stage,Open Contender,Group D,6,Single game,Asylum,RS The Left Handed,Asylum,21,6,,,,,Pol Loutsch,David Leidenfrost,Krzysztof Kuzak,Mateusz Hofman
Group Stage,Open Contender,Group D,6,Single game,Ultra Instinct,Gilmore/Pang,Ultra Instinct,21,15,,,,,Florian Dibold,Maher Saadeddin,Michael Pang,Patrik Gilmore
Group Stage,Open Contender,Group A,7,Single game,Future Sternschnuppen,WS Crys,Future Sternschnuppen,21,13,,,,,Daniela Kadlec,Nelson Dziruni,Jakub Kusztal,Mateusz Kusztal
Group Stage,Open Contender,Group A,7,Single game,RCD Timi & Tommy,Fakes vs. Power,Fakes vs. Power,14,21,,,,,Benjamin Hübner,Fabian Huth,Peter Neidlinger,Michael Nägel
Group Stage,Open Contender,Group B,7,Single game,get scared,WS HUBERTUS ZG,get scared,21,11,,,,,Yannick Robert,Matteo Molli,Franek Ebert,Piotr Jordan
Group Stage,Open Contender,Group B,7,Single game,King's Choice,[RS/RA] The Game,King's Choice,21,8,,,,,Jonty Park,Alex Capp,Olga Wachowiec,Robin Laclare
Group Stage,Open Contender,Group C,7,Single game,Better at 3v3,Droootttem do okkka,Better at 3v3,21,19,,,,,Fabian Hagen,Jim Buhler,Sebi Mezzey,Marek Szymański
Group Stage,Open Contender,Group C,7,Single game,Taipei Typhoon 🦊🎡,Fancy Falko and naughty Niclas,Fancy Falko and naughty Niclas,19,21,,,,,Stefan Weiner,Igor Jottrand,Falko Döbelt,Niclas Deuse
Group Stage,Open Contender,Group D,7,Single game,Asylum,Gilmore/Pang,Asylum,21,13,,,,,Pol Loutsch,David Leidenfrost,Michael Pang,Patrik Gilmore
Group Stage,Open Contender,Group D,7,Single game,RCD Aces of Dresda,RS The Left Handed,RCD Aces of Dresda,21,8,,,,,Nico Bellmann,Madalin Popa,Krzysztof Kuzak,Mateusz Hofman
Group Stage,Open Contender,Group A,8,Single game,Future Sternschnuppen,RCD Timi & Tommy,Future Sternschnuppen,27,25,,,,,Daniela Kadlec,Nelson Dziruni,Benjamin Hübner,Fabian Huth
Group Stage,Open Contender,Group A,8,Single game,Aerials,Fakes vs. Power,Fakes vs. Power,14,21,,,,,Marko Barbir,Paul Weber,Peter Neidlinger,Michael Nägel
Group Stage,Open Contender,Group B,8,Single game,get scared,King's Choice,get scared,21,8,,,,,Yannick Robert,Matteo Molli,Jonty Park,Alex Capp
Group Stage,Open Contender,Group B,8,Single game,Savvy Smashers,[RS/RA] The Game,Savvy Smashers,21,10,,,,,Lucian Cimpian,Ciprian Bizdideanu,Olga Wachowiec,Robin Laclare
Group Stage,Open Contender,Group C,8,Single game,Better at 3v3,Taipei Typhoon 🦊🎡,Better at 3v3,21,14,,,,,Fabian Hagen,Jim Buhler,Stefan Weiner,Igor Jottrand
Group Stage,Open Contender,Group C,8,Single game,VASTA,Fancy Falko and naughty Niclas,Fancy Falko and naughty Niclas,22,24,,,,,Janek Dudzik,Max Łochowski,Falko Döbelt,Niclas Deuse
Group Stage,Open Contender,Group D,8,Single game,Asylum,RCD Aces of Dresda,Asylum,24,22,,,,,Pol Loutsch,David Leidenfrost,Nico Bellmann,Madalin Popa
Group Stage,Open Contender,Group D,8,Single game,Ultra Instinct,RS The Left Handed,Ultra Instinct,21,12,,,,,Florian Dibold,Maher Saadeddin,Krzysztof Kuzak,Mateusz Hofman
Group Stage,Open Contender,Group A,9,Single game,Aerials,RCD Timi & Tommy,RCD Timi & Tommy,19,21,,,,,Marko Barbir,Paul Weber,Benjamin Hübner,Fabian Huth
Group Stage,Open Contender,Group A,9,Single game,WS Crys,Fakes vs. Power,Fakes vs. Power,14,21,,,,,Jakub Kusztal,Mateusz Kusztal,Peter Neidlinger,Michael Nägel
Group Stage,Open Contender,Group B,9,Single game,Savvy Smashers,King's Choice,King's Choice,19,21,,,,,Lucian Cimpian,Ciprian Bizdideanu,Jonty Park,Alex Capp
Group Stage,Open Contender,Group B,9,Single game,WS HUBERTUS ZG,[RS/RA] The Game,WS HUBERTUS ZG,21,3,,,,,Franek Ebert,Piotr Jordan,Olga Wachowiec,Robin Laclare
Group Stage,Open Contender,Group C,9,Single game,VASTA,Taipei Typhoon 🦊🎡,VASTA,22,20,,,,,Janek Dudzik,Max Łochowski,Stefan Weiner,Igor Jottrand
Group Stage,Open Contender,Group C,9,Single game,Droootttem do okkka,Fancy Falko and naughty Niclas,Droootttem do okkka,21,17,,,,,Sebi Mezzey,Marek Szymański,Falko Döbelt,Niclas Deuse
