Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Open Contender,Bracket B,P9: Semi-final,Best of 3,Les foufous,French Fries,French Fries,15,13,13,15,15,17,Thomas Hostin,quentin henry,Louis Sicot,Gautier Pollet-Villard
Bracket Stage,Open Contender,Bracket B,P9: Semi-final,Best of 3,RF Mazinga Z,Dio can,Dio can,11,15,14,16,,,Lorenzo Favati,Mirko Biondini,Giacomo Colliva,Ivan Bolognesi
Bracket Stage,Open Contender,Bracket B,P13: Semi-final,Best of 3,Neighbours’cut,RCB Magnato,Neighbours’cut,14,16,17,15,15,12,Adrien Cambois,Alexis THEVENET,Riccardo Magnani,Alan Saggiorato
Bracket Stage,Open Contender,Bracket B,P13: Semi-final,Best of 3,Quenrotin,🛑DRC Murcielago,Quenrotin,15,13,11,15,17,16,Quentin COUYRAS,corentin chambost,Rares Muresan,Claudiu Cioara
Bracket Stage,Open Contender,Bracket B,Final,Best of 3,We are Newby to this,Les Maxis Chads - Suuuuuu(ze) !!,Les Maxis Chads - Suuuuuu(ze) !!,11,15,19,21,,,Tom Newby,Charlie Wilson,Antoine Devaud,Bryan Rodon
Bracket Stage,Open Contender,Bracket B,P3: Final,Best of 3,Virtuous Triangle 🔺,Collab' Rouen Laon,Collab' Rouen Laon,9,15,10,15,,,Chuniaud julien,Jérémy Bonté,Antoine .R,Nathan ARRIGONI
Bracket Stage,Open Contender,Bracket B,P5: Final,Best of 3,SBK Kaunas FIRST TRY,NEM Tropical Vikings,NEM Tropical Vikings,17,21,17,21,,,Virgilijus Peseckas,Almantas Paulauskas,Gerardo Goar,Johannes Modalsli
Bracket Stage,Open Contender,Bracket B,P7: Final,Best of 3,Me & my m8 doin checkm8,ok,Me & my m8 doin checkm8,21,15,21,11,,,Dario Shir Akbari,Tommaso Marzocchi,Marc Larroya,Oliver Stratil
Bracket Stage,Open Contender,Bracket B,P9: Final,Best of 3,French Fries,Dio can,Dio can,15,17,18,20,,,Louis Sicot,Gautier Pollet-Villard,Giacomo Colliva,Ivan Bolognesi
Bracket Stage,Open Contender,Bracket B,P11: Final,Best of 3,RF Mazinga Z,Les foufous,Les foufous,0,1,0,1,,,Lorenzo Favati,Mirko Biondini,Thomas Hostin,quentin henry
Bracket Stage,Open Contender,Bracket B,P15: Final,Best of 3,🛑DRC Murcielago,RCB Magnato,🛑DRC Murcielago,15,11,13,15,15,11,Rares Muresan,Claudiu Cioara,Riccardo Magnani,Alan Saggiorato
Group Stage,Women's Pro,Group A,1,Single game,NEM Doraemon,Göschene Kairola,NEM Doraemon,15,11,,,,,Chiara Pernigo,Silvia Zanella,Kaija Eigenmann,Carole Gassner
Group Stage,Women's Pro,Group A,1,Single game,Waves Energy,Maddef,Maddef,6,15,,,,,Alina Pîrlea,Beatrice Tărășilă,Vanangamoudiar Liza,Sarah Martinez
Group Stage,Women's Pro,Group A,1,Single game,Fungi Fish,Svenja/Amély,Fungi Fish,15,6,,,,,Anaïs Duport,lauma ernestsone,Amely Joly,Svenja Kühner
Group Stage,Women's Pro,Group B,1,Single game,Alt&Klein,al dente,Alt&Klein,15,13,,,,,Natacha Alt,Jessi Riedelsheimer,Sophie Cooke,Mirjam Wiedmer
Group Stage,Women's Pro,Group B,1,Single game,Whiteout,jonas bottler gererer,Whiteout,15,10,,,,,Jule Grill,Franzi Stadler,Wiebke Asbahr,Julia Grob
Group Stage,Women's Pro,Group A,2,Single game,NEM Doraemon,Maddef,NEM Doraemon,15,12,,,,,Chiara Pernigo,Silvia Zanella,Vanangamoudiar Liza,Sarah Martinez
Group Stage,Women's Pro,Group A,2,Single game,Waves Energy,Fungi Fish,Fungi Fish,6,15,,,,,Alina Pîrlea,Beatrice Tărășilă,Anaïs Duport,lauma ernestsone
Group Stage,Women's Pro,Group A,2,Single game,Svenja/Amély,Göschene Kairola,Svenja/Amély,15,13,,,,,Amely Joly,Svenja Kühner,Kaija Eigenmann,Carole Gassner
Group Stage,Women's Pro,Group B,2,Single game,Alt&Klein,jonas bottler gererer,Alt&Klein,15,14,,,,,Natacha Alt,Jessi Riedelsheimer,Wiebke Asbahr,Julia Grob
Group Stage,Women's Pro,Group B,2,Single game,1998 Energy,al dente,1998 Energy,15,10,,,,,Sabina Labonc,Nicole Fatt,Sophie Cooke,Mirjam Wiedmer
Group Stage,Women's Pro,Group A,3,Single game,NEM Doraemon,Svenja/Amély,NEM Doraemon,15,10,,,,,Chiara Pernigo,Silvia Zanella,Amely Joly,Svenja Kühner
Group Stage,Women's Pro,Group A,3,Single game,Waves Energy,Göschene Kairola,Göschene Kairola,10,15,,,,,Alina Pîrlea,Beatrice Tărășilă,Kaija Eigenmann,Carole Gassner
Group Stage,Women's Pro,Group A,3,Single game,Fungi Fish,Maddef,Fungi Fish,15,12,,,,,Anaïs Duport,lauma ernestsone,Vanangamoudiar Liza,Sarah Martinez
Group Stage,Women's Pro,Group B,3,Single game,Alt&Klein,1998 Energy,Alt&Klein,15,13,,,,,Natacha Alt,Jessi Riedelsheimer,Sabina Labonc,Nicole Fatt
Group Stage,Women's Pro,Group B,3,Single game,Whiteout,al dente,Whiteout,15,7,,,,,Jule Grill,Franzi Stadler,Sophie Cooke,Mirjam Wiedmer
Group Stage,Women's Pro,Group A,4,Single game,NEM Doraemon,Fungi Fish,NEM Doraemon,15,8,,,,,Chiara Pernigo,Silvia Zanella,Anaïs Duport,lauma ernestsone
Group Stage,Women's Pro,Group A,4,Single game,Waves Energy,Svenja/Amély,Svenja/Amély,9,15,,,,,Alina Pîrlea,Beatrice Tărășilă,Amely Joly,Svenja Kühner
Group Stage,Women's Pro,Group A,4,Single game,Maddef,Göschene Kairola,Maddef,15,13,,,,,Vanangamoudiar Liza,Sarah Martinez,Kaija Eigenmann,Carole Gassner
Group Stage,Women's Pro,Group B,4,Single game,Whiteout,1998 Energy,1998 Energy,14,15,,,,,Jule Grill,Franzi Stadler,Sabina Labonc,Nicole Fatt
Group Stage,Women's Pro,Group B,4,Single game,jonas bottler gererer,al dente,jonas bottler gererer,15,8,,,,,Wiebke Asbahr,Julia Grob,Sophie Cooke,Mirjam Wiedmer
Group Stage,Women's Pro,Group A,5,Single game,NEM Doraemon,Waves Energy,NEM Doraemon,15,8,,,,,Chiara Pernigo,Silvia Zanella,Alina Pîrlea,Beatrice Tărășilă
Group Stage,Women's Pro,Group A,5,Single game,Fungi Fish,Göschene Kairola,Fungi Fish,15,13,,,,,Anaïs Duport,lauma ernestsone,Kaija Eigenmann,Carole Gassner
Group Stage,Women's Pro,Group A,5,Single game,Svenja/Amély,Maddef,Svenja/Amély,15,13,,,,,Amely Joly,Svenja Kühner,Vanangamoudiar Liza,Sarah Martinez
Group Stage,Women's Pro,Group B,5,Single game,Alt&Klein,Whiteout,Whiteout,8,15,,,,,Natacha Alt,Jessi Riedelsheimer,Jule Grill,Franzi Stadler
Group Stage,Women's Pro,Group B,5,Single game,1998 Energy,jonas bottler gererer,jonas bottler gererer,10,15,,,,,Sabina Labonc,Nicole Fatt,Wiebke Asbahr,Julia Grob
Group Stage,Women's Pro,Group A,6,Single game,NEM Doraemon,Göschene Kairola,NEM Doraemon,15,6,,,,,Chiara Pernigo,Silvia Zanella,Kaija Eigenmann,Carole Gassner
Group Stage,Women's Pro,Group A,6,Single game,Waves Energy,Maddef,Maddef,6,15,,,,,Alina Pîrlea,Beatrice Tărășilă,Vanangamoudiar Liza,Sarah Martinez
Group Stage,Women's Pro,Group A,6,Single game,Fungi Fish,Svenja/Amély,Svenja/Amély,13,15,,,,,Anaïs Duport,lauma ernestsone,Amely Joly,Svenja Kühner
Group Stage,Women's Pro,Group B,6,Single game,Alt&Klein,al dente,Alt&Klein,15,8,,,,,Natacha Alt,Jessi Riedelsheimer,Sophie Cooke,Mirjam Wiedmer
Group Stage,Women's Pro,Group B,6,Single game,Whiteout,jonas bottler gererer,Whiteout,15,7,,,,,Jule Grill,Franzi Stadler,Wiebke Asbahr,Julia Grob
Group Stage,Women's Pro,Group A,7,Single game,NEM Doraemon,Maddef,NEM Doraemon,15,11,,,,,Chiara Pernigo,Silvia Zanella,Vanangamoudiar Liza,Sarah Martinez
Group Stage,Women's Pro,Group A,7,Single game,Waves Energy,Fungi Fish,Fungi Fish,13,15,,,,,Alina Pîrlea,Beatrice Tărășilă,Anaïs Duport,lauma ernestsone
Group Stage,Women's Pro,Group A,7,Single game,Svenja/Amély,Göschene Kairola,Göschene Kairola,13,15,,,,,Amely Joly,Svenja Kühner,Kaija Eigenmann,Carole Gassner
Group Stage,Women's Pro,Group B,7,Single game,Alt&Klein,jonas bottler gererer,Alt&Klein,15,14,,,,,Natacha Alt,Jessi Riedelsheimer,Wiebke Asbahr,Julia Grob
Group Stage,Women's Pro,Group B,7,Single game,1998 Energy,al dente,1998 Energy,15,13,,,,,Sabina Labonc,Nicole Fatt,Sophie Cooke,Mirjam Wiedmer
Group Stage,Women's Pro,Group A,8,Single game,NEM Doraemon,Svenja/Amély,NEM Doraemon,15,13,,,,,Chiara Pernigo,Silvia Zanella,Amely Joly,Svenja Kühner
Group Stage,Women's Pro,Group A,8,Single game,Waves Energy,Göschene Kairola,Waves Energy,15,12,,,,,Alina Pîrlea,Beatrice Tărășilă,Kaija Eigenmann,Carole Gassner
Group Stage,Women's Pro,Group A,8,Single game,Fungi Fish,Maddef,Fungi Fish,15,13,,,,,Anaïs Duport,lauma ernestsone,Vanangamoudiar Liza,Sarah Martinez
Group Stage,Women's Pro,Group B,8,Single game,Alt&Klein,1998 Energy,1998 Energy,12,15,,,,,Natacha Alt,Jessi Riedelsheimer,Sabina Labonc,Nicole Fatt
Group Stage,Women's Pro,Group B,8,Single game,Whiteout,al dente,Whiteout,15,6,,,,,Jule Grill,Franzi Stadler,Sophie Cooke,Mirjam Wiedmer
Group Stage,Women's Pro,Group A,9,Single game,NEM Doraemon,Fungi Fish,NEM Doraemon,15,13,,,,,Chiara Pernigo,Silvia Zanella,Anaïs Duport,lauma ernestsone
Group Stage,Women's Pro,Group A,9,Single game,Waves Energy,Svenja/Amély,Waves Energy,15,14,,,,,Alina Pîrlea,Beatrice Tărășilă,Amely Joly,Svenja Kühner
Group Stage,Women's Pro,Group A,9,Single game,Maddef,Göschene Kairola,Maddef,15,13,,,,,Vanangamoudiar Liza,Sarah Martinez,Kaija Eigenmann,Carole Gassner
Group Stage,Women's Pro,Group B,9,Single game,Whiteout,1998 Energy,1998 Energy,12,15,,,,,Jule Grill,Franzi Stadler,Sabina Labonc,Nicole Fatt
Group Stage,Women's Pro,Group B,9,Single game,jonas bottler gererer,al dente,jonas bottler gererer,15,12,,,,,Wiebke Asbahr,Julia Grob,Sophie Cooke,Mirjam Wiedmer
Group Stage,Women's Pro,Group A,10,Single game,NEM Doraemon,Waves Energy,NEM Doraemon,15,10,,,,,Chiara Pernigo,Silvia Zanella,Alina Pîrlea,Beatrice Tărășilă
Group Stage,Women's Pro,Group A,10,Single game,Fungi Fish,Göschene Kairola,Fungi Fish,15,7,,,,,Anaïs Duport,lauma ernestsone,Kaija Eigenmann,Carole Gassner
Group Stage,Women's Pro,Group A,10,Single game,Svenja/Amély,Maddef,Maddef,6,15,,,,,Amely Joly,Svenja Kühner,Vanangamoudiar Liza,Sarah Martinez
Group Stage,Women's Pro,Group B,10,Single game,Alt&Klein,Whiteout,Alt&Klein,15,12,,,,,Natacha Alt,Jessi Riedelsheimer,Jule Grill,Franzi Stadler
Group Stage,Women's Pro,Group B,10,Single game,1998 Energy,jonas bottler gererer,jonas bottler gererer,8,15,,,,,Sabina Labonc,Nicole Fatt,Wiebke Asbahr,Julia Grob
Bracket Stage,Women's Pro,Bracket A,Round of 16,Best of 3,jonas bottler gererer,Waves Energy,jonas bottler gererer,16,14,15,9,,,Wiebke Asbahr,Julia Grob,Alina Pîrlea,Beatrice Tărășilă
Bracket Stage,Women's Pro,Bracket A,Round of 16,Best of 3,Maddef,al dente,Maddef,15,7,15,8,,,Vanangamoudiar Liza,Sarah Martinez,Sophie Cooke,Mirjam Wiedmer
Bracket Stage,Women's Pro,Bracket A,Round of 16,Best of 3,Svenja/Amély,Göschene Kairola,Svenja/Amély,15,11,15,13,,,Amely Joly,Svenja Kühner,Kaija Eigenmann,Carole Gassner
Bracket Stage,Women's Pro,Bracket A,Quarter-final,Best of 3,NEM Doraemon,Svenja/Amély,NEM Doraemon,15,9,15,8,,,Chiara Pernigo,Silvia Zanella,Amely Joly,Svenja Kühner
Bracket Stage,Women's Pro,Bracket A,Quarter-final,Best of 3,Alt&Klein,Maddef,Maddef,0,1,0,1,,,Natacha Alt,Jessi Riedelsheimer,Vanangamoudiar Liza,Sarah Martinez
Bracket Stage,Women's Pro,Bracket A,Quarter-final,Best of 3,Whiteout,jonas bottler gererer,Whiteout,15,9,15,13,,,Jule Grill,Franzi Stadler,Wiebke Asbahr,Julia Grob
Bracket Stage,Women's Pro,Bracket A,Quarter-final,Best of 3,Fungi Fish,1998 Energy,1998 Energy,12,15,15,13,10,15,Anaïs Duport,lauma ernestsone,Sabina Labonc,Nicole Fatt
Bracket Stage,Women's Pro,Bracket A,Semi-final,Best of 3,NEM Doraemon,1998 Energy,NEM Doraemon,21,11,21,19,,,Chiara Pernigo,Silvia Zanella,Sabina Labonc,Nicole Fatt
Bracket Stage,Women's Pro,Bracket A,Semi-final,Best of 3,Maddef,Whiteout,Maddef,1,0,1,0,,,Vanangamoudiar Liza,Sarah Martinez,Jule Grill,Franzi Stadler
Bracket Stage,Women's Pro,Bracket A,P5: Semi-final,Best of 3,Fungi Fish,Svenja/Amély,Fungi Fish,15,7,15,8,,,Anaïs Duport,lauma ernestsone,Amely Joly,Svenja Kühner
Bracket Stage,Women's Pro,Bracket A,P5: Semi-final,Best of 3,jonas bottler gererer,Alt&Klein,jonas bottler gererer,1,0,1,0,,,Wiebke Asbahr,Julia Grob,Natacha Alt,Jessi Riedelsheimer
Bracket Stage,Women's Pro,Bracket A,P9: Semi-final,Best of 3,al dente,Waves Energy,al dente,21,11,1,0,1,0,Sophie Cooke,Mirjam Wiedmer,Alina Pîrlea,Beatrice Tărășilă
Bracket Stage,Women's Pro,Bracket A,Final,Best of 3,NEM Doraemon,Maddef,Maddef,19,21,21,19,17,21,Chiara Pernigo,Silvia Zanella,Vanangamoudiar Liza,Sarah Martinez
