Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Pro German,Bracket A,Quarter-final,Best of 3,Critical Hit,GFD Grass Fed,Critical Hit,19,21,21,15,26,24,Vincent Mathieu,Justin Barr,Matthew Cole,Grant Klapwijk
Bracket Stage,Pro German,Bracket A,P9: Quarter-final,Best of 3,Blind Spot,Skill Issue,Skill Issue,-1,0,-1,0,,,Corey Weiss,Maxwell Gunneson,Josh Hutko,Adam Porter
Bracket Stage,Pro German,Bracket A,P9: Quarter-final,Best of 3,CRO Sam Sucks,Birthday Sets (formerly GET CAKED),Birthday Sets (formerly GET CAKED),-1,0,-1,0,,,Samuel Corey,Adrian Garcea,Tim Lacagnina,Henry Pilliod
Bracket Stage,Pro German,Bracket A,P17: Quarter-final,Best of 3,FCR BHAD Boys,Vote No on 1 🇺🇸🇺🇸🇺🇸,FCR BHAD Boys,21,19,1,-1,,,Nethaniel Gabriel,Joey Renaud,Tommy Oddo,Daniel Patten
Bracket Stage,Pro German,Bracket A,P17: Quarter-final,Best of 3,Wideman/ Kir,Super Awesome Spikers,Wideman/ Kir,21,19,0,-1,,,Nick Wideman,Calyn Kir,Chris Kaptur,Max Fiebelkorn
Bracket Stage,Pro German,Bracket A,Semi-final,Best of 3,Pneumatic💥,Critical Hit,Critical Hit,19,21,18,21,,,Dawson Morgan,Blake Bosak,Vincent Mathieu,Justin Barr
Bracket Stage,Pro German,Bracket A,Semi-final,Best of 3,Rogue,Swamp Donkeys,Rogue,21,14,21,19,,,Ryan Marino,Thomas Hamilton,Emerson Dean,Etienne Cote
Bracket Stage,Pro German,Bracket A,P17: Semi-final,Best of 3,FCR BHAD Boys,Wideman/ Kir,Wideman/ Kir,-1,0,-1,0,,,Nethaniel Gabriel,Joey Renaud,Nick Wideman,Calyn Kir
Bracket Stage,Pro German,Bracket A,Final,Best of 3,Critical Hit,Rogue,Rogue,15,21,21,19,19,21,Vincent Mathieu,Justin Barr,Ryan Marino,Thomas Hamilton
Bracket Stage,Pro German,Bracket A,P3: Final,Best of 3,Swamp Donkeys,Pneumatic💥,Swamp Donkeys,21,18,21,19,,,Emerson Dean,Etienne Cote,Dawson Morgan,Blake Bosak
Pool Play,Women's Pro,Group A,1,Single game,BIG BEAVERS,international love,BIG BEAVERS,21,15,,,,,Jaime Cunningham,Shonda Couroux,Shannon Lau,Hager Taha
Pool Play,Women's Pro,Group A,1,Single game,Grothause/Barklow,Bisesi/Kuntz,Grothause/Barklow,21,8,,,,,Samantha Barklow,Adrianna Grothause,Dani Bisesi,Emily Kuntz
Pool Play,Women's Pro,Group B,1,Single game,YU-BAE,Spicy,YU-BAE,21,8,,,,,sophia yu,Dianne Fonseca,Jennifer Wang,Reese Gallagher
Pool Play,Women's Pro,Group B,1,Single game,You are Kenough,DQ grill & chill,You are Kenough,21,16,,,,,Lydia Penix,Bekah Smith,Jhanaj Quispe,Rachel Dolan
Pool Play,Women's Pro,Group A,2,Single game,BIG BEAVERS,Bisesi/Kuntz,BIG BEAVERS,21,9,,,,,Jaime Cunningham,Shonda Couroux,Dani Bisesi,Emily Kuntz
Pool Play,Women's Pro,Group A,2,Single game,Grothause/Barklow,international love,Grothause/Barklow,21,18,,,,,Samantha Barklow,Adrianna Grothause,Shannon Lau,Hager Taha
Pool Play,Women's Pro,Group B,2,Single game,YU-BAE,DQ grill & chill,YU-BAE,21,8,,,,,sophia yu,Dianne Fonseca,Jhanaj Quispe,Rachel Dolan
Pool Play,Women's Pro,Group B,2,Single game,You are Kenough,Spicy,You are Kenough,21,16,,,,,Lydia Penix,Bekah Smith,Jennifer Wang,Reese Gallagher
Pool Play,Women's Pro,Group A,3,Single game,BIG BEAVERS,Grothause/Barklow,BIG BEAVERS,21,13,,,,,Jaime Cunningham,Shonda Couroux,Samantha Barklow,Adrianna Grothause
Pool Play,Women's Pro,Group A,3,Single game,Bisesi/Kuntz,international love,international love,17,21,,,,,Dani Bisesi,Emily Kuntz,Shannon Lau,Hager Taha
Pool Play,Women's Pro,Group B,3,Single game,YU-BAE,You are Kenough,YU-BAE,21,13,,,,,sophia yu,Dianne Fonseca,Lydia Penix,Bekah Smith
Pool Play,Women's Pro,Group B,3,Single game,DQ grill & chill,Spicy,DQ grill & chill,21,16,,,,,Jhanaj Quispe,Rachel Dolan,Jennifer Wang,Reese Gallagher
Pool Play,Women's Pro,Group A,4,Single game,BIG BEAVERS,international love,BIG BEAVERS,21,13,,,,,Jaime Cunningham,Shonda Couroux,Shannon Lau,Hager Taha
Pool Play,Women's Pro,Group A,4,Single game,Grothause/Barklow,Bisesi/Kuntz,Bisesi/Kuntz,17,21,,,,,Samantha Barklow,Adrianna Grothause,Dani Bisesi,Emily Kuntz
Pool Play,Women's Pro,Group B,4,Single game,YU-BAE,Spicy,YU-BAE,21,10,,,,,sophia yu,Dianne Fonseca,Jennifer Wang,Reese Gallagher
Pool Play,Women's Pro,Group B,4,Single game,You are Kenough,DQ grill & chill,DQ grill & chill,19,21,,,,,Lydia Penix,Bekah Smith,Jhanaj Quispe,Rachel Dolan
Pool Play,Women's Pro,Group A,5,Single game,BIG BEAVERS,Bisesi/Kuntz,BIG BEAVERS,21,12,,,,,Jaime Cunningham,Shonda Couroux,Dani Bisesi,Emily Kuntz
Pool Play,Women's Pro,Group A,5,Single game,Grothause/Barklow,international love,Grothause/Barklow,21,12,,,,,Samantha Barklow,Adrianna Grothause,Shannon Lau,Hager Taha
Pool Play,Women's Pro,Group B,5,Single game,YU-BAE,DQ grill & chill,YU-BAE,21,8,,,,,sophia yu,Dianne Fonseca,Jhanaj Quispe,Rachel Dolan
Pool Play,Women's Pro,Group B,5,Single game,You are Kenough,Spicy,You are Kenough,21,19,,,,,Lydia Penix,Bekah Smith,Jennifer Wang,Reese Gallagher
Pool Play,Women's Pro,Group A,6,Single game,BIG BEAVERS,Grothause/Barklow,BIG BEAVERS,21,13,,,,,Jaime Cunningham,Shonda Couroux,Samantha Barklow,Adrianna Grothause
Pool Play,Women's Pro,Group A,6,Single game,Bisesi/Kuntz,international love,international love,13,21,,,,,Dani Bisesi,Emily Kuntz,Shannon Lau,Hager Taha
Pool Play,Women's Pro,Group B,6,Single game,YU-BAE,You are Kenough,YU-BAE,21,9,,,,,sophia yu,Dianne Fonseca,Lydia Penix,Bekah Smith
Pool Play,Women's Pro,Group B,6,Single game,DQ grill & chill,Spicy,DQ grill & chill,21,19,,,,,Jhanaj Quispe,Rachel Dolan,Jennifer Wang,Reese Gallagher
Bracket Stage,Women's Pro,Bracket A,Quarter-final,Best of 3,YU-BAE,Spicy,YU-BAE,1,0,1,0,,,sophia yu,Dianne Fonseca,Jennifer Wang,Reese Gallagher
Bracket Stage,Women's Pro,Bracket A,Quarter-final,Best of 3,BIG BEAVERS,Bisesi/Kuntz,BIG BEAVERS,21,15,1,0,,,Jaime Cunningham,Shonda Couroux,Dani Bisesi,Emily Kuntz
Bracket Stage,Women's Pro,Bracket A,Quarter-final,Best of 3,Grothause/Barklow,international love,Grothause/Barklow,21,15,21,11,,,Samantha Barklow,Adrianna Grothause,Shannon Lau,Hager Taha
Bracket Stage,Women's Pro,Bracket A,Quarter-final,Best of 3,You are Kenough,DQ grill & chill,DQ grill & chill,1,0,0,1,0,1,Lydia Penix,Bekah Smith,Jhanaj Quispe,Rachel Dolan
Bracket Stage,Women's Pro,Bracket A,Semi-final,Best of 3,YU-BAE,DQ grill & chill,YU-BAE,21,15,21,9,,,sophia yu,Dianne Fonseca,Jhanaj Quispe,Rachel Dolan
Bracket Stage,Women's Pro,Bracket A,Semi-final,Best of 3,BIG BEAVERS,Grothause/Barklow,BIG BEAVERS,21,15,21,18,,,Jaime Cunningham,Shonda Couroux,Samantha Barklow,Adrianna Grothause
Bracket Stage,Women's Pro,Bracket A,P5: Semi-final,Best of 3,international love,Bisesi/Kuntz,,22,20,,,,,Shannon Lau,Hager Taha,Dani Bisesi,Emily Kuntz
Bracket Stage,Women's Pro,Bracket A,Final,Best of 3,YU-BAE,BIG BEAVERS,YU-BAE,21,10,21,13,,,sophia yu,Dianne Fonseca,Jaime Cunningham,Shonda Couroux
Bracket Stage,Women's Pro,Bracket A,P3: Final,Best of 3,Grothause/Barklow,DQ grill & chill,Grothause/Barklow,21,10,21,17,,,Samantha Barklow,Adrianna Grothause,Jhanaj Quispe,Rachel Dolan
